text,label
🚘车型名称坦克400燃油版我相信没有几个男人不会被这车的外貌迷倒人的终极梦想应该都是玩儿这种硬派越野🚗价格预测我个人预测23万左右起不知道到底会偏差多少🧮新车体验从肉眼上看与HI4T的版本几乎没有明显的区别天窗从小天窗变成了全景天窗坦克400车里面坐起来真的很舒服没有明显异味儿处处都是软软的内饰与这个硬汉的外观确实形成了强烈的反差皮革用料这些感觉还是比较讲究的这个档把我感觉是一个很有意思的设计比较少见的但是副驾驶仪表台的话中间那个凹槽我感觉非常的容易积灰车机我简单使用了一下感觉流畅度和操作逻辑几乎没有明显缺点分辨率很高车内的音响音质也挺不错的空间方面我这样一个身高173体重65KG的人来说根本就没有资格去讨论他的空间我坐在里面就感觉坐在一个船里面一样里面太大了而且它的座椅是可以完全放平的对于这些有越野需求偶尔露露营的人是相当完美的据说搭载的是20T加一个9AT的大心脏版本不知道到时候的油耗表现会怎么样但是估计选择这车的人对油耗应该也不会太敏感吧希望真正上市的时候出一个不要让大家失望的价格毕竟好多玩越野的可能都在等着这个车嘞魏总让大家高兴高兴成都车展静态体验坦克400燃油版,2
这次有幸跟懂车帝媒体一起来到成都国际车展坦克家族的新成员400跟其他几款车型还是有很大区别的外观更具有科技感未来感底盘感觉很高日行灯比较粗犷<P><P><BR><P><DIVCLASSSYLIMAGEWRAPPER><DIVCLASSSYLIMAGEFIXER><IMGSRCHTTPSP9DCDSIGNBYTEIMGCOMMOTORIMGD5013D8DF7AA4393B582B0739A2DE842~TPLVDCDXUGCMARK128005PI156EW77YA5OQW6ZZU2LYRGLEAQJPEGLK3SD0336ACFXEXPIRES1730976252XSIGNATUREBXTKEOXUJDZOX8GL8EGKUWHRKMG3DCLASSALTDATAWIDTH4032DATAHEIGHT2268><DIV,2
坦克500系统升级后大灯自检功能是不是没了我的没有了你们的呢,0
各位500的车友们坦克500系统升级以后大灯自检功能是不是没了我的没有了你们的呢惊呆,0
22年福田大将军G9自动20T分时四驱柴油版本​全车加装选配升级透镜大灯轮眉宽体爆改轮毂越野胎电动踏板360环影座椅加热个人一手原版原漆22年福田大将军G9,2
长高客运板现在啥价我这边问14万能提吗,1
我有个疑问有没有大拿车主开的比较多公里数的车友来解惑你们慢充充满续航是多少公里我现在跑了5个月1万5千公里每个月慢充一次充满还是320还没有锁电不知后面后面公里数上去了后掉电会不会掉的很厉害所以问问跑的多的车友解惑谢谢,2
有入手新款G10MAX的没,1
想入手一台自动挡的一手G10,2
车友们G90有轮胎换过位的吗需不需要再匹配胎压传感器,1
我买了台二手江铃大道第一次保养也是我做的这样的情况还可以享受终身质保吗,0
我买了台二手江铃大道追光者但是首次保养是我做的这样的情况还享受终身质保吗,0
广东大道好多车友啊一起玩啊找道友一起玩,2
各位车友有知道广州佛山比较靠谱的法系修理店吗本人天逸需要更换点配件谢谢,1
这两天又介绍车友去提了法系车两台天逸过几天还有一个要提5008这已经是这两个月的三辆法系车了好多人说我是在害他们可事实呢没开过法系的都说法系要退市了介绍别人买车就是在害他们然而事实呢法系并没有要退出而且售后体系很完善没有开过法系的朋友都会觉得法系车用料差操控差都什么年代了还在用扭力梁确实这个扭力梁确实有点提不上台面不过当年试驾了法系车你会发现它的操控会完全超乎你的想象甚至比一些独立悬挂的车调教的还要好看清楚啊我可不是打击所有的独立悬挂车型记得当年我提法系车也主要是看重车辆的用料以及配置实话实说见过合资的好多车子基本上同价位的用料都比不上法系所以说当一个车企没有去硬性简配说明这个车企想继续深入人心想让更多的人了解只可惜法系的宣传不是那么好现在网上好多法系库存车在做特价处理有的甚至打对折在当今这个国家大力发展电车的时代不光是法系车的销量差其他油车的销量比例也很差在这个时候如果法系不更新电车和混动车型那以后的路将会越来越难走记得23年初神龙对外宣布要更新推出好几款车型其中新能源车型占据了五分之四可是两年过去了也没见新能源车型上市一个企业想要更好的发展只能与时俱进跟上时代的步伐才能占有一席之地才能越来越好说说法系的现状,2
好久没有给我的天逸BEYOND写小作文了提笔有点生疏一眨眼爱车两岁了又到了车辆保养的时间,2
22年9月份的车还能卖多少钱20款心动版跑了26万公里,0
大家开了空调或者吹风在车内有没有听到哒哒哒像油车怠速的声音不是压缩机嗡嗡响的声音喔还有试过一次空调正常工作制冷突然只吹风不制冷了车子熄火重启后又正常了请大神赐教是什么问题哒哒哒声音正常吗毕竟以前没遇到过这声音,0
4万公里的小奔奔减速器坏了这车质量是真不行啊,0
一直没车位充电一直没解决近期才在朋友那谈好租了车位能装充电了只打算装一个16A的插座22版的入门只有慢充电表到车位距离不超过15米问大家一个问题就是我是用3×4的还是用3×6的电缆线感谢🙏,2
奔腾YOMI积分兑换地址只能写4S店吗有兑换过的吗具体怎么个流程呢,1
什么都可以就是有点耗油,0
这是什么情况,0
各位奔腾车主15T的满油高速上能跑多少公里,1
奔腾车感觉怎么样想入手二手的,1
之前市区最少得9个,0
如图实在没想到高速油耗能降低到49升百公里第一次提车上高速的时候得7升多这GPF实属百害当然声音排气回火大了很多低扭没觉得降还加了个CR的水中冷应该是能改善不少进气温度总之换了挺好24款A35L换了前管SS的感受,2
22款A45换头段有不拆涡轮的拆卸方案吗,1
有想卖二手的吗,0
想收藏一辆CLS米内人生第一辆车是CLS因生意周转卖掉了现在想买回当初的梦想求购21款后CLS300,2
出自己现在开的CCOUPE20T四驱成都个人CCOUPE出售,0
出售个人16年底17款20T四驱版精品车况可以带人来做检测车贩子别来成都地区出售个人CCOUPE,0
想感受一下末代V8建议先去车商问价车商价格➕1万收传家宝勿扰个人收15到19两门C63,1
各位大哥们想请教一下19款C43估计多少钱可以收到谢谢🙏大哥们,1
油改电的坚决不买,0
大家的EQE是什么系统版本最新的是多少哪天推送,1
自己家接孩子用车况超完美精心保养开着感觉超棒交强到明年2月到手不用整备就是开10年奔驰轿跑E260,2
不充电行不行走油,0
GLE35024改款时尚特别款3个月内黑屏重启过二次升级固件后越野模式底盘透明功能不能用了4A店说是软件问题需要等官方软件更新有没有同样情况的车友支个招GLE350,0
各位车友们会不会带钥匙下车的时候车子熄火啊,1
GLE终于要国产了各位是等国产还是入手最后一批进口版本,2
GLE一套香氛系统多少钱,1
看了关于奔驰GLE的一些视频觉得说这车的大致没有长时间开过这是今年的一个穿越视频大家自已看吧,1
S400豪华新车第二年未出险保费全保大概多少钱,1
立标的V8奔驰S级很少见吧白色的奔驰S级优雅绅士,2
转弯咯吱咯吱响手能感觉震动有吧友遇见方向盘转弯时异响吗,0
有没有人提2024款V300L的老板分享一下你们的用车感受,1
2020款丰田奕泽车子开起来怎么不自动落锁了怎么调的那位大神教一下🫡,0
2020年奕驰板58000公里请问⭕️圈内人有没更换变速箱油四S店说可以换了说要米1500多谢谢答案,0
快乐有很多种洗车是第一种而且是很有成就感的那一种快乐呲牙呲牙,2
提车第一次被刮不知道多少钱,0
倒车影像启动中怎么解决啊,0
换福耀玻璃还是去4S店换啊主驾驶玻璃裂了大家给个建议,1
2018年本田奥德赛2018年本田奥德赛,1
智享版河南落地多少,1
21年6月落牌行驶471万公里三年零三个月的准新车查博士验证车辆2021款奥迪A3时尚运动型,1
时尚运动版落地多少,1
一个个不相信我预测的这波大家怎么说,0
话不多说车机是真的垃圾动不动就死机流泪奥迪车机真垃圾,0
提车2个月整了心心念念的车看到现在还是帅优点颜值高操控好内饰也中看开起来非常灵活缺点车机有时候容易被太阳晒死机油耗居高不下市区10个左右无语不得不说A3的颜值真的顶啊,2
奥迪A6AR进口随车工具里这个黑色带螺纹的是什么工具求大神指点祈祷,1
提车1个月自驾一趟跑了2000多公里感觉原车音响太差了音乐声一大就滋滋拉拉的家人们有类似的感受吗真后悔没选BO音响听说后期加装的都是假的是这样吗,0
A6ALL的五道杠是标配还是选配啊,1
有一天在空无一人的停车楼晒太阳出镜记录VOL2,1
北京ALLROAD多少啊,1
定金付了单位假请好了酒店帮他订好了当地特产准备好说不来就不来了还好不是我过去不然半路联系不到人我找谁去买台瑕疵A7难如登天人就真的可以这么不讲信用啊,0
求一台19款A755TFSI小公里不带L接受小瑕疵求一台19款A755TFSI小公里,1
现在A755多少落地安徽0首付能开走吗,1
19年3月入手人生第一辆车兴奋每次停车都要回头看几次呲牙2024年9月5年一起风雨无阻同行94000多公里小白很靠谱提车5年前三年都在4S店保养5000公里首保免费后面7000~10000公里保养一次每次1100元左右5万公里换了火花塞6万公里换变速箱油8万公里换了电瓶比较有趣的是刚过3年整车质保几天中控多媒体黑屏了挨自费花了3000多换了一个触控的不早不晚偏偏刚过质保期就罢工平常开的比较暴力是不是小白有点报复我的意思捂脸捂脸这个车最满意的就是油耗正常乡村驾驶最低干到48个油高速7个左右最舒服的驾驶速度区间在50~90两个字丝滑缺点就是低速1档换2档2档换3档有点顿挫3档后随便起飞动力方面每次红绿灯我如果排第一个都是第一个冲出去的有一次半夜有点上头跟一个老皇冠对上了把它秒了感觉Q2的零百加速有点标高了实测应该还能更优秀点如果大家有钱换个好点的轮胎估计更厉害我用的原厂的米其林每次起步如果地板油就会打滑捂脸捂脸2024年小白陪我到了而已之年凑齐了好字也喜提红绿本长路漫漫亦灿灿未来还没来过去已经过去珍惜当下活在当下三十而立下一个目标搞钱,2
这次的补胎真的非常诡异第一次系统提示胎压不足但又看不出有钉子最后是拆下来检查发现了侧面很小的一个出气孔用水看气泡才发现的我更愿意相信是自己碰到如果是别人恶意来一针那是真的谢谢八代那种这类型的漏气是在侧面师傅说不好补只有换真的是又一血泪奔大家有遇到这种漏气吗老车主的倔犟补胎,0
今天电车去保养售后说有一组电池坏了有影响吗,0
今天去保养售后用电脑测了一下有一个电池坏的有影响吗,0
SELL1038W送奥迪全新原装家充1型号2022款奥迪Q2LETRON官标续航325KM2里程14万公里左右0过户1手车3保险到25年3月0出险原版原漆4中国是人情社会回头率比大众ID3高多了一份尊贵奥迪的小车一定要白色更耐看奥迪Q2ETRON个人总结22款相比19款多出以下配置奥迪Q2ETRON只有19款和22款1325KM续航电池容量22款441度19款397度2后视镜电动折叠锁车自动折叠3运动座椅意大利ALCANTARA麂皮4电动后尾门后尾门电动位置记忆5电池温度管理系统低温加热6前风挡电加热7智能互联8长宽高42681785154519款为4237178515489外观前脸和后脸车灯下面的饰板不一样驾驶感受追求德味操控底盘调校的看过来适合做城市代步的家庭第二台车实打实的续航不虚标车商勿扰广东地区方便来看车不着急等待有缘人把我的小白接走好好待它,2
突然一天氛围灯只有主驾位置有其他全关了请问大神们是什么情况,0
今天收到4S店信息我车可以加装外置ECU动力电脑一阶特调程序升级完能直接提升车辆的操控性起步更快换档更加平顺加速爆发力更强超车更轻松而且无损安装不影响原车质保和年审可以增加原车3060匹马力50100扭矩百公里加速提升115秒解决起步肉加速慢换挡顿挫等问题而且现在价格也有优惠这样算的话我的14T不就升级为20T的了吗不知道各位车友可有刷ECU的升级动力后对发动机可有影响油耗增加多少可会影响整车的使用寿命各位车友来聊聊吧灵光一闪14T可以刷ECU增加马力和扭矩吗,2
奥迪Q320T燃速的哑光车漆版本现在购车要等12个月才能拿到车,0
请问有车友知道SLINE侧标张贴间隔吗贴车衣被撕下来没有标记原来的位置流泪怕贴上去不对称难看心里难受泣不成声求告知感谢送心,0
兄弟们打算去跟4S店对线最低配全款多少合适,0
大哥们Q5L45豪华和SPORTBACK45豪华选哪个好一点比如操作上和后期维护上纠结两款新手第一次准备买指点一下谢谢大哥们,2
2023款Q7顶配有到过60多万落地的吗呲牙呲牙呲牙想等等24款最便宜的时候入手能省点是一点,0
黑武士45目前能做到多少落地,1
这会终于算是给小5拍到能拿得出手的照片了地点分享导航北江大堤顺着路往前走有一片空旷的草地有时间的当作露营也可以去的时候还有玩滑翔机的俱乐部在那里组织活动蛮惬意的小5开了一段时间了驾驶方面不用再老生常谈了没得说油耗目前长期13高速最好跑过74车机同等于没有CARPLAY够使前几天CARPLAY连不上删除配对重启手机和车机后重新连接就恢复了对了有个重点如果是去4S店保养的一定要问机油标号奥迪系统里好像都默认的为A5不问可能给你用成20的机油我首保他们就差点弄错机油这个一定要问一定要一定要一定要重要的事说三遍目前就这些后期有什么还会分享小5终于有照了,2
A3还是宝马好难选各位给个建议,1
想买有好价的销售滴滴我,2
有没有车友遇到这种问题3档松踩油门有咯哒一声异响,0
💰晒晒价格有没有喜欢的便宜卖了,0
怎么调都不舒服角度就是有问题车座不舒服,0
这里的懂车帝新车页面么,1
好喜欢这个造型7什么时候出也不说五菱在干嘛能不能让我死心,0
最新款425IM的最低落地多少,1
4系的油耗还是挺可以的4系的油耗还是挺可以的,2
430I运动耀夜新车方向盘切不了歌主屏幕也不显示歌词什么原因怎么恢复,0
24款430原厂排气原地踩油声浪,1
车子第二年保险报价12600新车时保险才1万没出过险怎么第二年居然还高了这么多你们有买过的吗兄弟们这个是不是太不正常了,0
收一个I3有卖的么带价格谢谢,1
杭州I435多少,1
各位I5车主定制都是啥时候交车的呀6月底订车到现在2个多月了还没排产,0
大家有谁知道为啥现在下不了单质询了很多省的4S店都推销去年的库存车无法预定新车这是宝马要停产I7的节奏吗,0
时间正好符合性价比再次拉满就不知道申请在哪里申请等待后续吧有知道申请在哪里申请的么再薅一波羊毛,0
你们的成交价比我高还是比我低呢宝马IX32024款创领型202408在长沙购入裸车价2540万元落地价2630万元送6年保养5000装潢5年分期两年后提前还,1
快10000公里了来发发帖买之前天天泡在懂车帝里买完后基本没来了今天心血来潮上来说说买IX3确实是个很好的选择针对重视驾驶感觉对所谓智能没太大要求的人群平时上班5公里那电耗确实是高基本在20以上但是只要高速路跑跑基本在15左右了宝马80度电池只标550确实是比较实在的不像某些车62度电敢标600多的续航这个车平时开的挺舒服的L2的辅助也够用了高速上要喝口水手也能去拧矿泉水瓶了微笑车少的时候用用还是不错的拥堵模式在五一的时候有触发了一次但是还是不敢一直用还是相信自己所以我这种性格的人不适合买现在所谓的各种智驾的车有个特别吐槽的功能就是只要开门解安全带就熄火我这每天中午在车上午休就麻烦上车插安全带启动再去后排躺着放倒后排然后灯光也关不了其它的都挺满意的不对就是这导航真的不好用所以刚开始买了个百度无线CARLIFE不好用每次上次连接很麻烦中间还有断开后面又买了个二手苹果8就放在车上用CARPLAY捂脸还有就是刹车声音实在是一言难尽当然其它的我都挺满意的,2
求购一台22款的IX3有卖的么带价格谢谢,1
能耗大比拼比比能耗,0
宝马IX3<P><PDATATYPETI,1
迷恋X4路上看到一台就一眼爱了现在都快25年了22款能买吗求教各位🙏,2
22款X6车辆起步换挡或者转弯时经常听见铛的一声是什么原因,0
24款X7领先裸车加装潢80满贷长贷短还5年3年后可以提前还款挂的公户贵吗,0
这个车这个价位十万块买这个车的朋友我真心想认识,2
各种小毛病多的不得了第一次跳安全气囊故障码等配件就等了好像一个多月吧第二次电机异响换了个电机等配件又等了半年第三次方向跑偏没弄好第四次也是方向方向盘歪着轮回正了方向盘歪着去4S店也没弄好后来重启又好了第五次也是方向跑偏去了还是没弄好一直到现在方向都还没有弄好一直都会跑偏第六次能量回收不起用出现过好多次去了4S店说开了再试试第七次又出现了一个车身稳定系统故障码去4S店师傅把故障码清除掉我就回去了过了两天左右吧发现手刹放不了4S店的师傅来检查也是用电脑读了一下故障手刹可以放了开了一圈回来停车库里手刹又放不了了又叫师傅来弄弄了手刹可以放了但是车子不会走了加油门也不会走就背去4S店了这一次一去就是半个多月了终于弄好能开了对这车真的很无语了各种坏跑的4S店的人都认识我了每次去的第一句话就是车又怎么了给我弄得很无语啊两年跑了不知道多少次4S店了,0
有没有大佬知道这个问题的手刹快速闪烁车辆无法启动轮胎抱死故障码如图求解,0
2022国庆节期间小蚂蚁高速表现剩余六十多公里时出现失速问题售后查明电池健康不一致导致的经过我一个多月电话投诉最终赔偿我500元保养劵随后过了三个月又出现失速问题投诉之后又不了了之买过车之后一直处于安全气囊故障码每次跟亳州亳奇缘售后反应一直给解决不掉每次都是保养过后用电脑板消除后过两三天又出现一直到现在也没解决前段时间保养的时候经过我强烈的要求亳奇缘告知我是安全带的质量问题导致了气囊安全码一直弹出并以当初跟我们签署的终生质保合同找不到为由拒绝为我处理事情让我自己自费我找奇瑞官方投诉两个多月一直没给我回复客服6180告知我让我找售后自己协商并且半年前小蚂蚁出现过一次追尾出过一次保险维修过后一直出现全车断电打不着火问题一个多月前叫拖车师傅准备拉到亳州亳奇缘进行检查结果拖车师傅在拖车时候发现亳奇缘在给小蚂蚁维修时用的连接小电瓶线合不紧我怀疑是之前事故维修时候用的不是原厂的我也再投诉时候一并反应了此事结果两个多月过去没给我回话直到今天我再次打电话问去就说我车辆过保非常恶心告知打架奇瑞新能源这个品牌大家不要碰官方客服有问题不回馈售后扯皮车子质量差劲,0
收G3IN版,1
七到八万七到八万收一台个人小鹏G3I,1
收一个G3520续航的江浙沪优先,1
180W点烟器带制冰机可以吗,0
9月出新政策了吗,1
过两天准备提车了想改色请问大家新车能贴膜改色吗,2
小鹏G9充电测试充电位置北京市海淀区上村快充站充电车型小鹏汽车G9充电时长16分钟停车费免费两小时充电度数22度充电续航151公里充电费用25元充电设置快充建议不要充100注意事项普通的充电桩最高达到651V很难突破100KW小鹏汽车G9充电测试,1
第一次开着新车回乡下很舒服老家村里也有充电桩啦Σ≧∀≦Σ第一次开着胖9回乡下,2
再不改款市场都被吃没了,0
内饰整体不错都是NAPPA真皮但是四个门的储物格的内侧如果加入软性材料会更好一些这样会避免遗留的物品与门上塑料撞击出现的异响小鹏G9内饰需要加强的地方,2
2024成都车展辣评新车初步印象小鹏汽车还是有缘分和我记得第一次做懂车帝体验官就是小鹏汽车G9那会对电车亲势力还不是很了解G9第一观还是有点豪华质感的这次小鹏汽车出了个1198开头个人认为这个价格起还是合适的在同级别还是有不小竞争力的成都2024车展造车新势力出了个性价比车轿跑车不错哦外观还是低趴流线性很好销售说了个什么风阻第一我也没太注意其实更再呼钱钱能少给就少必竞现在挣钱不容易啊外观嫩色感觉更配女生一点内部空间进入车内没有很重的新车味道也可能是我自己对这没那么敏感的原因可坐到驾驶位置上感觉还是不错的位置空间我173CM头部空间足也不显得拥挤75KG体重感觉坐椅坐着还舒服靠背上有点托着腰的感觉还是很不错后排坐着就有点显得不足了前排舒服的位置的话后排坐上去就有点拥挤了只有膝盖到前面只有不到两拳的距离就坐着就没有那么舒服了后排的靠椅角度还是有点直立感觉没有躺着没有躺的那么舒服听说开车舒服就可以了后排坐着舒不舒服无所谓呲牙呲牙门板软包用料这些就比较到位了这是眼睛看得到的就比同价位的合次车大众呀什么的好太多了中控台中控一个大屏显示完了几乎所有的按钮都取消了都在大屏里操作或者语音操作了看着还是简单干净的但是我开车遇到过突然的前挡风玻璃全是雾可是开了前挡风除雾也除不了结果开雨刮把它刮了就是这种突然的紧急的出现的情况话如果说除雾的话还是我觉得实体按键比较好音乐这一块的话听着还是可以的我感觉够用了自己又不是专业的唱歌的试驾试驾了一下这车子坐着前排副驾空间还是感觉还是可以的不显拥挤空调口没有调风的确实还是有点恼火就是如果停外面晒了半天下午有事开出的话上车想对着空调吹那是有难度的像其他可以调的就用来可以对着头脸吹一下这样就不用满脸汗水了我开养这车感觉加速呢有点慢了加油太肉了踩了踏板几秒后才有反应这给我感觉这有点不像电车啊确实太肉了我的电对不起电车提速这种名号了感觉有可能是价格得那管着的如果是女生买的话还可以提速不快对新手也比较友好左转弯灯就会左侧盲区大屏上显示出来这还是有点良心的嘛小鹏这款车还是可以的以上都是个人观点仁者见仁智者见智小鹏性价比轿跑,2
因为原先的车子也快10年了10年前提车的照片还是我朋友发给我的因为4月底去苏州被人家车子怼了加快了我换车的想法老婆还挺支持于是5月7号的时候去4S店交了定金当时没锁车因为纠结那2万积分去以下解释但是等了2个礼拜没有接下来的活动就有点迫不及待了然后锁单提车24下午1点多到的车24号下午立马请假过去提车PS吐槽点1在五一的时候销售通知我有2万积分送后悔当时没下定错失2万积分吐槽点2因为想着销售说一般活动是提车一天销售会知道所以当天还问了下销售有没有活动了回答是没有所以24号提车25号出618活动错失第二次活动唉一言难尽谈谈用车感受不知道我用车比较猛还是啥的我感觉电耗一直没下来如图总体感受如果速度在115120的话电耗还是能接受的如果碰到风大125的速度130的速度高速要到22左右的电耗也还行吧刚提车24年9月现在越来越开的惯驾驶激烈天气非常热的情况下也能控制在16左右市区高速维持在19左右的能耗不知道其他车咋样反正确实可以到了晚上开车能耗就变成13PS夏天先极冷之后再开车能耗会低很多不知道为啥虽然开空调减少了续航但是总得里程感觉是增加的可能空调打猛了跟行驶一起进行会增加能耗把端午开车去了下宜兴一般都是家充然后也首次试了下小鹏的800V10分钟充到了88方式还想着打完一把王者就应该差不多好了结果一半都没打到最后祝小鹏越来越好给我来个鸡腿喜提G9越来越喜欢,0
有没有换过轮胎的车友有没有推荐的轮胎原厂的米其林PSEV实在是太贵太贵太贵了,0
有小鹏P5松电门后有异响吗有同款问题吗,0
P7一键锁窗建与车门解锁联电打开一键锁窗后再关闭车门一同解锁不论是驾驶中还是停车时去4S店查也没查出问题怎么解大家有遇到没,0
有没有哥们知道中秋节小鹏会做什么活动吗,1
小鹏P7480每天上下班几公里实际行驶里程一百多两百走长途反而实际行驶里程能跑380左右各位鹏友正常吗,1
P7空调吹胳膊大家怎么解决的有点受不了不开热老开一个也别扭,0
小鹏P7能耗真的吓人60度电600公里百公里能耗10这就是技术降本我可以用更小的电池更低的能耗跑的还比你长成本下降了能力却提升了这才是应该卷的方向而不是那种卷血汗工厂从工人口里抠成本小鹏电耗堪称电动丰田主打一个省电,2
飞行从未如此简单低空三维交通相对于地面交通安全性和效率都极大提高而且自动驾驶更容易做的更好没有地面上状况复杂这是未来人类追求的目标之一这也是国家提倡发展低空经济的原因小鹏汇天的陆地航母26年就交付了届时会有越来越多的人选择三维交界工具5年后陆续进入家庭𣎴是梦小鹏汇天陆地航母26年交付,2
没人和我分流充得真快13分钟充了差不多30度电又可以实跑一百多公里舔屏自己一个充电是真爽,2
几几年了晕,0
真就通勤神档特么的开E档续航爽了速度63听着挺慢不过在车多路窄交通复杂节奏慢的县城真是够用够用的不仅通勤时间没有变化路上照样能超车是我万万想不到的最大的好处是延长了充电间隔降低充电频率爽呆了以后除了跑国道我就常驻老头乐模式了E档续航无敌了,2
跑了185公里还剩七个电续航剩25,0
外观和风神L7特别像屁股还没风神好看,0
岚图车屁股都很难看FREE就屁股丑知音也是这样追光那个刹车灯是真丑,0
一直在关注2030万级别纯电SUV岚图知音今天给我的惊喜还是挺多的外观非常的年轻运动引擎盖中间位置有两个大大的通气孔直接到前脸部位销售告诉我说这种设计是为了通过空气流动降低风阻这种设计给人感觉有点跑车的味道车身尺寸算是中型SUV头部空间1拳半二排腿部空间3拳以上后备箱空间也很大而且还有一个很大的下沉空间真的很大座椅也非常的柔软舒适中控大屏可以移动到副驾位置这叫啥女王屏捂脸副驾位还有一个隐藏小桌板豪华感满满灵光一闪灵光一闪天幕自带电动遮阳帘这点必须好评四门以及中控台的音响喇叭都是隐藏式的就像是在喇叭表面蒙了一层皮这设计挺新颖我能想到的唯一好处就是隔绝灰尘呲牙尾灯的设计也是别出心裁尾灯亮起的时候局部会深红浅红交替闪烁给人感觉布林布林的捂脸说一个小小的缺陷全车没有夹胶玻璃不知道设计师是不是对NVH太有信心让我们共同期待一下上市价格岚图知音成都车展,2
感觉岚图知音没啥记忆点看了一下岚图知音首先看看后排乘坐空间如何确实够大身高177体重80KG在后排感觉很宽敞靠着后背坐膝盖距离前排座椅有三拳头左右距离腿部空间充足可以翘二郎腿后排总觉得有点儿太简单了有个USB接口和TYPEC的接口可以调节空调的风量大小但是貌似无法调整方向副驾驶位置有个小桌板可以放放东西但估计一个转弯有可能会掉中控大屏是可以调整位置和朝向角度的可以放置在靠近司机的位置也可以放到副驾的位置这个功能在我看来略显鸡肋尝试了一下感觉并不是很方便HUD抬头显示足够清晰360比较清晰但是感觉看全景影响不太好把握距离感前面的轮胎也被照到了影像中整体来看内饰很简约但是方向盘上面的控制太多了还不是实体按键感觉误触的几率很大我觉得看完车站以后再回过头想想岚图知音总感觉什么都想不起来了就知道轮毂挺有特点就看上市价格和权益怎么样了,0
各位大佬好之前参加程度车展专门取看了岚图知音作为新势力电车品牌2030万区间的电车SUV今年很火以下是个人感受总结性描述整体感觉给我一种柔和的感觉不管是外观还是内饰然后方向盘造型有点接近8边形一看就知道不是燃油车可能习惯传统方向盘个人感觉这个造型有点怪异细说首先知音的所有颜色除了黑涩版本其他版本都是属于浅色系很柔和尤其那个浅绿色和粉色的给我温润如玉的感觉但是除去车身外的颜色区分后其余的轮毂车顶后视镜等都有黑色元素修饰又仿佛带一起运动感觉内饰上面也是非常柔和做的软包很多而且用的材料比较软很有亲肤感摸起来触感不错车顶也是用了那种类似翻毛皮的材质包裹的摸起来很柔和然后两侧氛围灯很鲜艳尤其粉色那个说点个人感觉需要改进的地方第一个这个车是配了抬头显示的但是仪表位置放了一个很小的显示屏这个造型也不知道跟谁学的屏幕太小了感觉很奇怪尤其是和旁边那个大屏比起来第二个方向盘我感觉还是圆形的好用虽然这个在正点时候方便手掌把握但是转弯打满一圈的时候感觉少了一块用着不习惯第三个副驾驶位置面前比较空旷感觉少了点什么这个中控台面很多车都是有副驾屏幕的怎么到这儿就没了捂脸捂脸岚图知音是否能在20万电车SUV崛起,2
车展上的看到岚图与知音很有思想的一款汽车名字他乡遇知音这车与名字一样相中它需要缘分初印象岚图的前面车标很有辨识度像一个展翅飞翔的动作配上前贯穿灯衔接上打开车灯的图案就很漂亮车标中间有一颗摄像头像开了天眼似的这应该是360点摄像头吧然后他的发动机盖子不与车灯接触这点我觉得可以避免缝隙不均影响车灯的美观这样前脸车灯做工更加精致然后看知音的侧面隐藏门把手新能源标配加紧密的轮毂它轮毂的图案我感觉有点和前面起飞的车标有点搭这个点缀就行飞行过程的轨迹看起还不错缺点车门设计不合理车门上看着有点挤放个手机都要斜对角放现在手机都是大屏又不是小屏手机中不能放在中央扶手区吧感觉用着也不顺手充电就另说了这个亮点可以移动的车机也感觉还是第一次遇见大家都是在大屏和长评岚图知音直接换个思路做个可以移动的车机屏幕这样又兼顾了开车司机使用又可以在熟悉路段给副驾使用还是棒的设计像家里有小孩的接孩子放学都是熟悉路可以移动过去给孩子看动画片呀,2
名字确实好听楼下商场看了这款真的丑没有FREE好看,0
都知道知音难觅但是今天懂车帝2024成都车展新车体验官小刘要带着你去寻找秋天的第一位知音,2
2024年成都车展新车体验现在来到岚图展台体验一下岚图知音小区里有过一辆岚图SUV不知道具体型号只是觉得岚图的车看着挺雅致有点优雅精干的印象,2
岚图知音<P><DIVCLASSSYLI,2
选择纯电还是混动就看用车之人的需求当然用车成本也是购车的一个主要考虑因素如果是经常城市通勤那就选择纯电使用家充那个行车成本是非常低的如果经常高速那么就选择混动在电量用到一定程度的时候为节省时间成本那就选择混动模式继续赶路高速的油耗众所周知很低的还有一点就是高速服务区充电的费用基本都是高速外充电站的两倍甚至有多混动车就存在着定期发动机保养的事情而且混动车保养的价格比纯电高要怎么解决这个用车使用成本呢去岚图汽车APP里面选择适当的保养套餐图一图二单次保养划算不受时间限制也不担心卡券过期使用积分兑换这样车主就无需自己掏腰包实现零成本保养买车就是无忧售后无忧保养你同意吗如果有不同的看法欢迎评论区指正你绝对不相信我后期用车不花钱,2
车友们追光PHEV车机可以用上高德吗怎么操作百度真的是太垃圾了,0
这两个充电口好像不能用吧我用数据线试了一下没法给手机充电😢,0
开着帕里斯帝到川西里面避暑转了几天感觉这车开着就一个字形容稳总体上说就是适合多种路况的很好用好开的家用车附上几张川西美景,2
现在这车有优惠吗有一台19年的缤越可以置换限号城市打算换个绿牌纯当油车开选高配还是低配,1
上海地区有帝豪L雷神混动的车友群吗想加一下车友群,1
什么时候能出两厢旅行版必冲,2
B站播放限制是什么意思呀B站播放限制是什么意思呀,1
帝豪态度,1
